"","sample","unique_ID","reads","Method","Island","Year","ID","Date.Collected","dada2_sample","unoise_sample","Size","Extract..Date","Sterilized","Source"
"347","HEV68","Anisolabis maritima",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"348","HEV68","Blattodea",1,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"349","HEV68","Buthus mariefranceae",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"350","HEV68","Ectobiidae",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"351","HEV68","Hasarius adansoni",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"352","HEV68","Isometrus maculatus",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"353","HEV68","Limonia perkinsi",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"354","HEV68","Littorophiloscia bifasciata",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"355","HEV68","Nematocera",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"356","HEV68","Neoptera",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"357","HEV68","Ornebius novarae",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"358","HEV68","Orthocladiinae",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"359","HEV68","Oxya",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"360","HEV68","Pantala flavescens",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"361","HEV68","Periplaneta australasiae",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"362","HEV68","Phisis holdhausi",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"363","HEV68","Pholcus guadarfia",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"364","HEV68","Pycnoscelus",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"365","HEV68","Pycnoscelus surinamensis",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"366","HEV68","Scholastes lonchifer",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"367","HEV68","Tygarrup javanicus",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"368","HEV68","Xiphydria",0,"Hand","Fern 7",2016,"Heteropoda venatoria","","HEV68_S57","HEV68",13.2,"10/23/18","SS","FIELD"
"369","HEV70","Anchiphiloscia pilosa",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"370","HEV70","Anisolabis maritima",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"371","HEV70","Blattodea",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"372","HEV70","Buthus mariefranceae",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"373","HEV70","Ectobiidae",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"374","HEV70","Hasarius adansoni",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"375","HEV70","Isometrus maculatus",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"376","HEV70","Limonia perkinsi",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"377","HEV70","Littorophiloscia bifasciata",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"378","HEV70","Nematocera",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"379","HEV70","Neoptera",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"380","HEV70","Ornebius novarae",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"381","HEV70","Orthocladiinae",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"382","HEV70","Oxya",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"383","HEV70","Pantala flavescens",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"384","HEV70","Periplaneta australasiae",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"385","HEV70","Phisis holdhausi",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"386","HEV70","Pholcus guadarfia",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"387","HEV70","Pycnoscelus",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"388","HEV70","Pycnoscelus surinamensis",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"389","HEV70","Scholastes lonchifer",22,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"390","HEV70","Tygarrup javanicus",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"391","HEV70","Xiphydria",0,"Hand","Fern 8",2016,"Heteropoda venatoria","","HEV70_S58","HEV70",17.7,"10/23/18","SS","FIELD"
"392","HEV71","Anchiphiloscia pilosa",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"393","HEV71","Anisolabis maritima",1,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"394","HEV71","Blattodea",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"395","HEV71","Buthus mariefranceae",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"396","HEV71","Ectobiidae",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"397","HEV71","Hasarius adansoni",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"398","HEV71","Isometrus maculatus",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"399","HEV71","Limonia perkinsi",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"400","HEV71","Littorophiloscia bifasciata",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"401","HEV71","Nematocera",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"402","HEV71","Neoptera",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"403","HEV71","Ornebius novarae",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"404","HEV71","Orthocladiinae",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"405","HEV71","Oxya",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"406","HEV71","Pantala flavescens",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"407","HEV71","Periplaneta australasiae",1328,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"408","HEV71","Phisis holdhausi",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"409","HEV71","Pholcus guadarfia",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"410","HEV71","Pycnoscelus",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"411","HEV71","Pycnoscelus surinamensis",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"412","HEV71","Scholastes lonchifer",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"413","HEV71","Tygarrup javanicus",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"414","HEV71","Xiphydria",0,"Hand","Leslie 3",2016,"Heteropoda venatoria","","HEV71_S59","HEV71",21.2,"10/23/18","SS","FIELD"
"415","HEV74","Anchiphiloscia pilosa",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"416","HEV74","Anisolabis maritima",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"417","HEV74","Blattodea",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"418","HEV74","Buthus mariefranceae",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"419","HEV74","Ectobiidae",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"420","HEV74","Hasarius adansoni",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"421","HEV74","Isometrus maculatus",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"422","HEV74","Limonia perkinsi",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"423","HEV74","Littorophiloscia bifasciata",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"424","HEV74","Nematocera",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"425","HEV74","Neoptera",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"426","HEV74","Ornebius novarae",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"427","HEV74","Orthocladiinae",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"428","HEV74","Oxya",1,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"429","HEV74","Pantala flavescens",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"430","HEV74","Periplaneta australasiae",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"431","HEV74","Phisis holdhausi",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"432","HEV74","Pholcus guadarfia",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"433","HEV74","Pycnoscelus",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"434","HEV74","Pycnoscelus surinamensis",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"435","HEV74","Scholastes lonchifer",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"436","HEV74","Tygarrup javanicus",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"437","HEV74","Xiphydria",0,"Hand","Leslie 11",2016,"Heteropoda venatoria","","HEV74_S60","HEV74",19.5,"10/23/18","SS","FIELD"
"438","HEV76","Anchiphiloscia pilosa",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"439","HEV76","Anisolabis maritima",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"440","HEV76","Blattodea",483,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"441","HEV76","Buthus mariefranceae",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"442","HEV76","Ectobiidae",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"443","HEV76","Hasarius adansoni",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"444","HEV76","Isometrus maculatus",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"445","HEV76","Limonia perkinsi",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"446","HEV76","Littorophiloscia bifasciata",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"447","HEV76","Nematocera",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"448","HEV76","Neoptera",89,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"449","HEV76","Ornebius novarae",77,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"450","HEV76","Orthocladiinae",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"451","HEV76","Oxya",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"452","HEV76","Pantala flavescens",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"453","HEV76","Periplaneta australasiae",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"454","HEV76","Phisis holdhausi",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"455","HEV76","Pholcus guadarfia",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"456","HEV76","Pycnoscelus",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"457","HEV76","Pycnoscelus surinamensis",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"458","HEV76","Scholastes lonchifer",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"459","HEV76","Tygarrup javanicus",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"460","HEV76","Xiphydria",0,"Hand","Leslie 13",2016,"Heteropoda venatoria","","HEV76_S35","HEV76",16.2,"10/23/18","SS","FIELD"
"461","HEV79","Anchiphiloscia pilosa",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"462","HEV79","Anisolabis maritima",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"463","HEV79","Blattodea",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"464","HEV79","Buthus mariefranceae",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"465","HEV79","Ectobiidae",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"466","HEV79","Hasarius adansoni",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"467","HEV79","Isometrus maculatus",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"468","HEV79","Limonia perkinsi",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"469","HEV79","Littorophiloscia bifasciata",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"470","HEV79","Nematocera",52,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"471","HEV79","Neoptera",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"472","HEV79","Ornebius novarae",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"473","HEV79","Orthocladiinae",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"474","HEV79","Oxya",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"475","HEV79","Pantala flavescens",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"476","HEV79","Periplaneta australasiae",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"477","HEV79","Phisis holdhausi",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"478","HEV79","Pholcus guadarfia",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"479","HEV79","Pycnoscelus",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"480","HEV79","Pycnoscelus surinamensis",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"481","HEV79","Scholastes lonchifer",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"482","HEV79","Tygarrup javanicus",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"483","HEV79","Xiphydria",0,"Hand","Fern 6",2016,"Heteropoda venatoria","","HEV79_S33","HEV79",18.4,"10/23/18","NS","FIELD"
"484","HEV81","Anchiphiloscia pilosa",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"485","HEV81","Anisolabis maritima",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"486","HEV81","Blattodea",25,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"487","HEV81","Buthus mariefranceae",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"488","HEV81","Ectobiidae",32,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"489","HEV81","Hasarius adansoni",243,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"490","HEV81","Isometrus maculatus",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"491","HEV81","Limonia perkinsi",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"492","HEV81","Littorophiloscia bifasciata",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"493","HEV81","Nematocera",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"494","HEV81","Neoptera",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"495","HEV81","Ornebius novarae",10,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"496","HEV81","Orthocladiinae",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"497","HEV81","Oxya",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"498","HEV81","Pantala flavescens",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"499","HEV81","Periplaneta australasiae",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"500","HEV81","Phisis holdhausi",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"501","HEV81","Pholcus guadarfia",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"502","HEV81","Pycnoscelus",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"503","HEV81","Pycnoscelus surinamensis",1004,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"504","HEV81","Scholastes lonchifer",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"505","HEV81","Tygarrup javanicus",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"506","HEV81","Xiphydria",0,"Hand","Leslie 6",2016,"Heteropoda venatoria","","HEV81_S36","HEV81",16,"10/23/18","NS","FIELD"
"507","HEV82","Anchiphiloscia pilosa",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"508","HEV82","Anisolabis maritima",3,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"509","HEV82","Blattodea",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"510","HEV82","Buthus mariefranceae",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"511","HEV82","Ectobiidae",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"512","HEV82","Hasarius adansoni",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"513","HEV82","Isometrus maculatus",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"514","HEV82","Limonia perkinsi",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"515","HEV82","Littorophiloscia bifasciata",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"516","HEV82","Nematocera",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"517","HEV82","Neoptera",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"518","HEV82","Ornebius novarae",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"519","HEV82","Orthocladiinae",0,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
"520","HEV82","Oxya",1,"Hand","Leslie 5",2016,"Heteropoda venatoria","","HEV82_S40","HEV82",15.6,"10/23/18","NS","FIELD"
